PositionQuantity,AvgPrice,Return,Capital,MarketPrice
0.0,0.0,0.0,10761.180000000008,194.93
0.0,0.0,0.0,10761.180000000008,191.94
0.0,0.0,0.0,10761.180000000008,196.23
0.0,0.0,0.0,10761.180000000008,195.63
0.0,0.0,0.0,10761.180000000008,188.29
0.0,0.0,0.0,10761.180000000008,180.56
4.0,182.76,-731.04,10030.140000000007,182.76
2.0,182.76,362.28,10392.420000000007,181.14
5.0,183.17399999999998,-550.3499999999999,9842.070000000007,183.45
8.0,184.00875,-556.2,9285.870000000006,185.4
11.0,182.76545454545453,-538.3499999999999,8747.520000000006,179.45
14.0,182.16,-539.8199999999999,8207.700000000006,179.94
17.0,182.31176470588233,-549.0600000000001,7658.640000000006,183.02
20.0,182.736,-555.42,7103.220000000006,185.14
22.0,183.52636363636364,-382.86,6720.360000000006,191.43
24.0,183.58333333333334,-368.42,6351.940000000006,184.21
26.0,183.94076923076923,-376.46,5975.480000000006,188.23
28.0,184.07785714285714,-371.72,5603.760000000006,185.86
30.0,183.9966666666667,-365.72,5238.040000000005,182.86
32.0,184.1225,-372.02,4866.020000000006,186.01
33.0,184.1939393939394,-186.48,4679.540000000006,186.48
36.0,184.2536111111111,-554.73,4124.810000000007,184.91
39.0,184.46717948717946,-561.09,3563.7200000000066,187.03
41.0,184.57853658536584,-373.5,3190.2200000000066,186.75
20.0,184.57853658536584,3999.45,7189.670000000006,190.45
10.0,184.57853658536584,1912.0,9101.670000000006,191.2
5.0,184.57853658536584,955.1999999999999,10056.870000000006,191.04
2.0,184.57853658536584,578.1899999999999,10635.060000000007,192.73
1.0,184.57853658536584,198.57,10833.630000000006,198.57
0.0,0.0,196.3,11029.930000000006,196.3
0.0,0.0,0.0,11029.930000000006,198.34
0.0,0.0,0.0,11029.930000000006,194.42
0.0,0.0,0.0,11029.930000000006,195.16
0.0,0.0,0.0,11029.930000000006,199.03
0.0,0.0,0.0,11029.930000000006,196.04
0.0,0.0,0.0,11029.930000000006,202.26
0.0,0.0,0.0,11029.930000000006,194.39
0.0,0.0,0.0,11029.930000000006,198.23
0.0,0.0,0.0,11029.930000000006,199.44
0.0,0.0,0.0,11029.930000000006,204.52
0.0,0.0,0.0,11029.930000000006,202.51
0.0,0.0,0.0,11029.930000000006,201.57
0.0,0.0,0.0,11029.930000000006,202.56
0.0,0.0,0.0,11029.930000000006,209.84
0.0,0.0,0.0,11029.930000000006,205.75
0.0,0.0,0.0,11029.930000000006,202.05
0.0,0.0,0.0,11029.930000000006,206.12
0.0,0.0,0.0,11029.930000000006,209.36
0.0,0.0,0.0,11029.930000000006,213.33
0.0,0.0,0.0,11029.930000000006,218.98
0.0,0.0,0.0,11029.930000000006,220.76
0.0,0.0,0.0,11029.930000000006,213.3
0.0,0.0,0.0,11029.930000000006,210.88
0.0,0.0,0.0,11029.930000000006,221.1
0.0,0.0,0.0,11029.930000000006,223.15
0.0,0.0,0.0,11029.930000000006,229.72
0.0,0.0,0.0,11029.930000000006,238.28
0.0,0.0,0.0,11029.930000000006,228.8
0.0,0.0,0.0,11029.930000000006,235.25
3.0,238.25,-714.75,10315.180000000006,238.25
1.0,238.25,490.2,10805.380000000006,245.1
0.0,0.0,239.44,11044.820000000007,239.44
0.0,0.0,0.0,11044.820000000007,235.09
0.0,0.0,0.0,11044.820000000007,235.55
0.0,0.0,0.0,11044.820000000007,232.58
0.0,0.0,0.0,11044.820000000007,236.23
